cell_id,gene,count,sample_id,cluster
CELL_0102,GENE_0236,2,S01,Cluster_4
CELL_0102,GENE_0035,7,S01,Cluster_4
CELL_0102,GENE_0006,72,S01,Cluster_4
CELL_0102,GENE_0267,19,S01,Cluster_4
CELL_0102,GENE_0261,3,S01,Cluster_4
CELL_0102,GENE_0444,3,S01,Cluster_4
CELL_0102,GENE_0452,6,S01,Cluster_4
CELL_0102,GENE_0029,1,S01,Cluster_4
CELL_0102,GENE_0117,26,S01,Cluster_4
CELL_0102,GENE_0375,12,S01,Cluster_4
CELL_0102,GENE_0449,11,S01,Cluster_4
CELL_0102,GENE_0353,2,S01,Cluster_4
CELL_0102,GENE_0192,2,S01,Cluster_4
CELL_0102,GENE_0286,7,S01,Cluster_4
CELL_0102,GENE_0158,2,S01,Cluster_4
CELL_0102,GENE_0292,2,S01,Cluster_4
CELL_0102,GENE_0112,7,S01,Cluster_4
CELL_0102,GENE_0435,17,S01,Cluster_4
CELL_0102,GENE_0287,6,S01,Cluster_4
CELL_0102,GENE_0172,19,S01,Cluster_4
CELL_0102,GENE_0139,11,S01,Cluster_4
CELL_0102,GENE_0413,14,S01,Cluster_4
CELL_0102,GENE_0454,8,S01,Cluster_4
CELL_0102,GENE_0155,1,S01,Cluster_4
CELL_0102,GENE_0475,4,S01,Cluster_4
CELL_0102,GENE_0422,13,S01,Cluster_4
CELL_0102,GENE_0494,7,S01,Cluster_4
CELL_0102,GENE_0293,7,S01,Cluster_4
CELL_0102,GENE_0227,10,S01,Cluster_4
CELL_0102,GENE_0257,1,S01,Cluster_4
CELL_0102,GENE_0314,30,S01,Cluster_4
CELL_0102,GENE_0223,7,S01,Cluster_4
CELL_0102,GENE_0146,8,S01,Cluster_4
CELL_0102,GENE_0336,5,S01,Cluster_4
CELL_0103,GENE_0312,10,S12,Cluster_6
CELL_0103,GENE_0139,9,S12,Cluster_6
CELL_0103,GENE_0413,12,S12,Cluster_6
CELL_0103,GENE_0035,5,S12,Cluster_6
CELL_0103,GENE_0080,13,S12,Cluster_6
CELL_0103,GENE_0480,6,S12,Cluster_6
CELL_0103,GENE_0361,11,S12,Cluster_6
CELL_0103,GENE_0376,6,S12,Cluster_6
CELL_0103,GENE_0357,5,S12,Cluster_6
CELL_0103,GENE_0298,1,S12,Cluster_6
CELL_0103,GENE_0290,11,S12,Cluster_6
CELL_0103,GENE_0214,6,S12,Cluster_6
CELL_0103,GENE_0269,6,S12,Cluster_6
CELL_0103,GENE_0092,7,S12,Cluster_6
CELL_0103,GENE_0314,8,S12,Cluster_6
CELL_0103,GENE_0096,3,S12,Cluster_6
CELL_0103,GENE_0380,18,S12,Cluster_6
CELL_0103,GENE_0352,9,S12,Cluster_6
CELL_0103,GENE_0008,12,S12,Cluster_6
CELL_0103,GENE_0124,12,S12,Cluster_6
CELL_0103,GENE_0283,7,S12,Cluster_6
CELL_0103,GENE_0143,3,S12,Cluster_6
CELL_0103,GENE_0287,25,S12,Cluster_6
CELL_0103,GENE_0345,5,S12,Cluster_6
CELL_0103,GENE_0117,17,S12,Cluster_6
CELL_0103,GENE_0110,8,S12,Cluster_6
CELL_0103,GENE_0281,3,S12,Cluster_6
CELL_0103,GENE_0022,13,S12,Cluster_6
CELL_0103,GENE_0090,8,S12,Cluster_6
CELL_0103,GENE_0232,6,S12,Cluster_6
CELL_0103,GENE_0282,16,S12,Cluster_6
CELL_0103,GENE_0439,14,S12,Cluster_6
CELL_0103,GENE_0021,4,S12,Cluster_6
CELL_0103,GENE_0475,6,S12,Cluster_6
CELL_0103,GENE_0485,15,S12,Cluster_6
CELL_0103,GENE_0155,4,S12,Cluster_6
CELL_0103,GENE_0440,13,S12,Cluster_6
CELL_0103,GENE_0408,11,S12,Cluster_6
CELL_0103,GENE_0083,13,S12,Cluster_6
CELL_0104,GENE_0221,2,S18,Cluster_2
CELL_0104,GENE_0469,6,S18,Cluster_2
CELL_0104,GENE_0392,4,S18,Cluster_2
CELL_0104,GENE_0440,11,S18,Cluster_2
CELL_0104,GENE_0005,1,S18,Cluster_2
CELL_0104,GENE_0296,20,S18,Cluster_2
CELL_0104,GENE_0446,5,S18,Cluster_2
CELL_0104,GENE_0295,3,S18,Cluster_2
CELL_0104,GENE_0004,5,S18,Cluster_2
CELL_0104,GENE_0204,27,S18,Cluster_2
CELL_0104,GENE_0287,5,S18,Cluster_2
CELL_0104,GENE_0140,13,S18,Cluster_2
CELL_0104,GENE_0491,13,S18,Cluster_2
CELL_0104,GENE_0041,3,S18,Cluster_2
CELL_0104,GENE_0064,16,S18,Cluster_2
CELL_0104,GENE_0158,5,S18,Cluster_2
CELL_0104,GENE_0302,3,S18,Cluster_2
CELL_0104,GENE_0032,2,S18,Cluster_2
CELL_0104,GENE_0134,8,S18,Cluster_2
CELL_0104,GENE_0042,3,S18,Cluster_2
CELL_0104,GENE_0028,6,S18,Cluster_2
CELL_0104,GENE_0051,5,S18,Cluster_2
CELL_0104,GENE_0329,10,S18,Cluster_2
CELL_0104,GENE_0357,12,S18,Cluster_2
CELL_0104,GENE_0485,13,S18,Cluster_2
CELL_0104,GENE_0108,6,S18,Cluster_2
CELL_0104,GENE_0236,22,S18,Cluster_2
CELL_0104,GENE_0241,3,S18,Cluster_2
CELL_0104,GENE_0257,3,S18,Cluster_2
CELL_0104,GENE_0261,21,S18,Cluster_2
CELL_0104,GENE_0391,4,S18,Cluster_2
CELL_0104,GENE_0338,2,S18,Cluster_2
CELL_0104,GENE_0193,9,S18,Cluster_2
CELL_0104,GENE_0170,8,S18,Cluster_2
CELL_0104,GENE_0282,9,S18,Cluster_2
CELL_0104,GENE_0237,11,S18,Cluster_2
CELL_0104,GENE_0359,4,S18,Cluster_2
CELL_0104,GENE_0073,3,S18,Cluster_2
CELL_0104,GENE_0353,5,S18,Cluster_2
CELL_0104,GENE_0119,4,S18,Cluster_2
CELL_0105,GENE_0241,52,S09,Cluster_5
CELL_0105,GENE_0216,9,S09,Cluster_5
CELL_0105,GENE_0080,7,S09,Cluster_5
CELL_0105,GENE_0440,3,S09,Cluster_5
CELL_0105,GENE_0428,22,S09,Cluster_5
CELL_0105,GENE_0323,12,S09,Cluster_5
CELL_0105,GENE_0135,3,S09,Cluster_5
CELL_0105,GENE_0059,2,S09,Cluster_5
CELL_0105,GENE_0452,3,S09,Cluster_5
CELL_0105,GENE_0287,3,S09,Cluster_5
CELL_0105,GENE_0422,2,S09,Cluster_5
CELL_0105,GENE_0257,5,S09,Cluster_5
CELL_0105,GENE_0042,3,S09,Cluster_5
CELL_0105,GENE_0166,14,S09,Cluster_5
CELL_0105,GENE_0162,5,S09,Cluster_5
CELL_0105,GENE_0491,4,S09,Cluster_5
CELL_0105,GENE_0258,8,S09,Cluster_5
CELL_0105,GENE_0210,10,S09,Cluster_5
CELL_0105,GENE_0153,3,S09,Cluster_5
CELL_0105,GENE_0357,18,S09,Cluster_5
CELL_0105,GENE_0267,21,S09,Cluster_5
CELL_0105,GENE_0269,2,S09,Cluster_5
CELL_0105,GENE_0293,15,S09,Cluster_5
CELL_0105,GENE_0352,5,S09,Cluster_5
CELL_0105,GENE_0407,38,S09,Cluster_5
CELL_0105,GENE_0034,13,S09,Cluster_5
CELL_0105,GENE_0079,11,S09,Cluster_5
CELL_0105,GENE_0375,5,S09,Cluster_5
CELL_0105,GENE_0307,3,S09,Cluster_5
CELL_0105,GENE_0064,9,S09,Cluster_5
CELL_0105,GENE_0388,2,S09,Cluster_5
CELL_0105,GENE_0314,8,S09,Cluster_5
CELL_0105,GENE_0086,8,S09,Cluster_5
CELL_0105,GENE_0108,4,S09,Cluster_5
CELL_0105,GENE_0161,1,S09,Cluster_5
CELL_0105,GENE_0143,32,S09,Cluster_5
CELL_0105,GENE_0097,7,S09,Cluster_5
CELL_0105,GENE_0274,9,S09,Cluster_5
CELL_0105,GENE_0251,4,S09,Cluster_5
CELL_0105,GENE_0017,61,S09,Cluster_5
CELL_0106,GENE_0361,90,S05,Cluster_6
CELL_0106,GENE_0022,11,S05,Cluster_6
CELL_0106,GENE_0407,1,S05,Cluster_6
CELL_0106,GENE_0353,3,S05,Cluster_6
CELL_0106,GENE_0223,14,S05,Cluster_6
CELL_0106,GENE_0391,2,S05,Cluster_6
CELL_0106,GENE_0251,1,S05,Cluster_6
CELL_0106,GENE_0075,4,S05,Cluster_6
CELL_0106,GENE_0274,6,S05,Cluster_6
CELL_0106,GENE_0302,30,S05,Cluster_6
CELL_0106,GENE_0051,12,S05,Cluster_6
CELL_0106,GENE_0374,5,S05,Cluster_6
CELL_0106,GENE_0204,11,S05,Cluster_6
CELL_0106,GENE_0231,3,S05,Cluster_6
CELL_0106,GENE_0295,17,S05,Cluster_6
CELL_0106,GENE_0188,2,S05,Cluster_6
CELL_0106,GENE_0221,15,S05,Cluster_6
CELL_0106,GENE_0388,6,S05,Cluster_6
CELL_0106,GENE_0038,5,S05,Cluster_6
CELL_0106,GENE_0148,2,S05,Cluster_6
CELL_0106,GENE_0035,9,S05,Cluster_6
CELL_0106,GENE_0097,6,S05,Cluster_6
CELL_0106,GENE_0439,5,S05,Cluster_6
CELL_0106,GENE_0087,16,S05,Cluster_6
CELL_0106,GENE_0298,7,S05,Cluster_6
CELL_0106,GENE_0122,1,S05,Cluster_6
CELL_0106,GENE_0219,8,S05,Cluster_6
CELL_0106,GENE_0449,1,S05,Cluster_6
CELL_0106,GENE_0307,9,S05,Cluster_6
CELL_0106,GENE_0354,7,S05,Cluster_6
CELL_0106,GENE_0392,13,S05,Cluster_6
CELL_0106,GENE_0360,22,S05,Cluster_6
CELL_0106,GENE_0232,11,S05,Cluster_6
CELL_0106,GENE_0475,4,S05,Cluster_6
CELL_0106,GENE_0117,23,S05,Cluster_6
CELL_0106,GENE_0387,17,S05,Cluster_6
CELL_0106,GENE_0426,10,S05,Cluster_6
CELL_0106,GENE_0211,4,S05,Cluster_6
CELL_0106,GENE_0092,3,S05,Cluster_6
CELL_0107,GENE_0276,40,S13,Cluster_4
CELL_0107,GENE_0470,4,S13,Cluster_4
CELL_0107,GENE_0435,4,S13,Cluster_4
CELL_0107,GENE_0135,3,S13,Cluster_4
CELL_0107,GENE_0059,16,S13,Cluster_4
CELL_0107,GENE_0307,4,S13,Cluster_4
CELL_0107,GENE_0155,4,S13,Cluster_4
CELL_0107,GENE_0494,11,S13,Cluster_4
CELL_0107,GENE_0140,1,S13,Cluster_4
CELL_0107,GENE_0451,5,S13,Cluster_4
CELL_0107,GENE_0454,5,S13,Cluster_4
CELL_0107,GENE_0051,3,S13,Cluster_4
CELL_0107,GENE_0353,6,S13,Cluster_4
CELL_0107,GENE_0305,3,S13,Cluster_4
CELL_0107,GENE_0139,1,S13,Cluster_4
CELL_0107,GENE_0413,17,S13,Cluster_4
CELL_0107,GENE_0379,17,S13,Cluster_4
CELL_0107,GENE_0491,3,S13,Cluster_4
CELL_0107,GENE_0080,9,S13,Cluster_4
CELL_0107,GENE_0446,35,S13,Cluster_4
CELL_0107,GENE_0256,3,S13,Cluster_4
CELL_0107,GENE_0255,12,S13,Cluster_4
CELL_0107,GENE_0282,7,S13,Cluster_4
CELL_0107,GENE_0216,6,S13,Cluster_4
CELL_0107,GENE_0237,5,S13,Cluster_4
CELL_0107,GENE_0269,5,S13,Cluster_4
CELL_0107,GENE_0086,18,S13,Cluster_4
CELL_0107,GENE_0259,10,S13,Cluster_4
CELL_0107,GENE_0352,2,S13,Cluster_4
CELL_0107,GENE_0296,11,S13,Cluster_4
CELL_0107,GENE_0444,8,S13,Cluster_4
CELL_0107,GENE_0375,12,S13,Cluster_4
CELL_0107,GENE_0492,2,S13,Cluster_4
CELL_0107,GENE_0129,16,S13,Cluster_4
CELL_0107,GENE_0440,1,S13,Cluster_4
CELL_0107,GENE_0091,10,S13,Cluster_4
CELL_0108,GENE_0293,3,S18,Cluster_2
CELL_0108,GENE_0302,2,S18,Cluster_2
CELL_0108,GENE_0491,3,S18,Cluster_2
CELL_0108,GENE_0098,3,S18,Cluster_2
CELL_0108,GENE_0079,12,S18,Cluster_2
CELL_0108,GENE_0336,2,S18,Cluster_2
CELL_0108,GENE_0408,1,S18,Cluster_2
CELL_0108,GENE_0086,2,S18,Cluster_2
CELL_0108,GENE_0295,14,S18,Cluster_2
CELL_0108,GENE_0000,2,S18,Cluster_2
CELL_0108,GENE_0043,6,S18,Cluster_2
CELL_0108,GENE_0210,5,S18,Cluster_2
CELL_0108,GENE_0117,3,S18,Cluster_2
CELL_0108,GENE_0379,2,S18,Cluster_2
CELL_0108,GENE_0194,9,S18,Cluster_2
CELL_0108,GENE_0458,3,S18,Cluster_2
CELL_0108,GENE_0373,3,S18,Cluster_2
CELL_0108,GENE_0489,24,S18,Cluster_2
CELL_0108,GENE_0150,16,S18,Cluster_2
CELL_0108,GENE_0392,2,S18,Cluster_2
CELL_0108,GENE_0009,15,S18,Cluster_2
CELL_0108,GENE_0063,2,S18,Cluster_2
CELL_0108,GENE_0092,2,S18,Cluster_2
CELL_0108,GENE_0345,1,S18,Cluster_2
CELL_0108,GENE_0029,36,S18,Cluster_2
CELL_0108,GENE_0420,14,S18,Cluster_2
CELL_0108,GENE_0044,7,S18,Cluster_2
CELL_0108,GENE_0329,14,S18,Cluster_2
CELL_0108,GENE_0413,5,S18,Cluster_2
CELL_0108,GENE_0261,5,S18,Cluster_2
CELL_0108,GENE_0388,2,S18,Cluster_2
CELL_0108,GENE_0158,7,S18,Cluster_2
CELL_0108,GENE_0058,10,S18,Cluster_2
CELL_0108,GENE_0286,12,S18,Cluster_2
CELL_0108,GENE_0145,16,S18,Cluster_2
CELL_0108,GENE_0022,8,S18,Cluster_2
CELL_0108,GENE_0139,1,S18,Cluster_2
CELL_0108,GENE_0391,3,S18,Cluster_2
CELL_0109,GENE_0212,2,S15,Cluster_3
CELL_0109,GENE_0029,8,S15,Cluster_3
CELL_0109,GENE_0298,16,S15,Cluster_3
CELL_0109,GENE_0305,9,S15,Cluster_3
CELL_0109,GENE_0278,8,S15,Cluster_3
CELL_0109,GENE_0406,15,S15,Cluster_3
CELL_0109,GENE_0122,4,S15,Cluster_3
CELL_0109,GENE_0034,2,S15,Cluster_3
CELL_0109,GENE_0153,8,S15,Cluster_3
CELL_0109,GENE_0274,5,S15,Cluster_3
CELL_0109,GENE_0410,5,S15,Cluster_3
CELL_0109,GENE_0022,13,S15,Cluster_3
CELL_0109,GENE_0043,12,S15,Cluster_3
CELL_0109,GENE_0188,9,S15,Cluster_3
CELL_0109,GENE_0439,3,S15,Cluster_3
CELL_0109,GENE_0336,3,S15,Cluster_3
CELL_0109,GENE_0004,1,S15,Cluster_3
CELL_0109,GENE_0374,22,S15,Cluster_3
CELL_0109,GENE_0064,5,S15,Cluster_3
CELL_0109,GENE_0028,2,S15,Cluster_3
CELL_0109,GENE_0223,19,S15,Cluster_3
CELL_0109,GENE_0193,7,S15,Cluster_3
CELL_0109,GENE_0162,1,S15,Cluster_3
CELL_0109,GENE_0011,8,S15,Cluster_3
CELL_0109,GENE_0291,2,S15,Cluster_3
CELL_0109,GENE_0251,48,S15,Cluster_3
CELL_0109,GENE_0161,18,S15,Cluster_3
CELL_0109,GENE_0292,3,S15,Cluster_3
CELL_0109,GENE_0112,8,S15,Cluster_3
CELL_0109,GENE_0241,6,S15,Cluster_3
CELL_0109,GENE_0322,1,S15,Cluster_3
CELL_0109,GENE_0338,18,S15,Cluster_3
CELL_0109,GENE_0391,5,S15,Cluster_3
CELL_0109,GENE_0158,32,S15,Cluster_3
CELL_0109,GENE_0150,15,S15,Cluster_3
CELL_0109,GENE_0361,1,S15,Cluster_3
CELL_0109,GENE_0452,14,S15,Cluster_3
CELL_0110,GENE_0420,4,S15,Cluster_4
CELL_0110,GENE_0458,8,S15,Cluster_4
CELL_0110,GENE_0337,3,S15,Cluster_4
CELL_0110,GENE_0342,13,S15,Cluster_4
CELL_0110,GENE_0282,14,S15,Cluster_4
CELL_0110,GENE_0117,12,S15,Cluster_4
CELL_0110,GENE_0020,3,S15,Cluster_4
CELL_0110,GENE_0389,31,S15,Cluster_4
CELL_0110,GENE_0140,5,S15,Cluster_4
CELL_0110,GENE_0475,7,S15,Cluster_4
CELL_0110,GENE_0032,4,S15,Cluster_4
CELL_0110,GENE_0393,8,S15,Cluster_4
CELL_0110,GENE_0045,24,S15,Cluster_4
CELL_0110,GENE_0129,7,S15,Cluster_4
CELL_0110,GENE_0461,4,S15,Cluster_4
CELL_0110,GENE_0278,10,S15,Cluster_4
CELL_0110,GENE_0145,5,S15,Cluster_4
CELL_0110,GENE_0210,4,S15,Cluster_4
CELL_0110,GENE_0378,9,S15,Cluster_4
CELL_0110,GENE_0487,1,S15,Cluster_4
CELL_0110,GENE_0075,8,S15,Cluster_4
CELL_0110,GENE_0043,16,S15,Cluster_4
CELL_0110,GENE_0160,12,S15,Cluster_4
CELL_0110,GENE_0283,6,S15,Cluster_4
CELL_0110,GENE_0439,10,S15,Cluster_4
CELL_0110,GENE_0135,2,S15,Cluster_4
CELL_0110,GENE_0038,9,S15,Cluster_4
CELL_0110,GENE_0492,8,S15,Cluster_4
CELL_0110,GENE_0407,12,S15,Cluster_4
CELL_0110,GENE_0000,14,S15,Cluster_4
CELL_0110,GENE_0255,1,S15,Cluster_4
CELL_0110,GENE_0011,1,S15,Cluster_4
CELL_0110,GENE_0408,6,S15,Cluster_4
CELL_0110,GENE_0354,22,S15,Cluster_4
CELL_0110,GENE_0452,7,S15,Cluster_4
CELL_0110,GENE_0013,7,S15,Cluster_4
CELL_0110,GENE_0212,7,S15,Cluster_4
CELL_0110,GENE_0119,2,S15,Cluster_4
CELL_0110,GENE_0059,10,S15,Cluster_4
CELL_0111,GENE_0028,7,S06,Cluster_2
CELL_0111,GENE_0391,1,S06,Cluster_2
CELL_0111,GENE_0150,11,S06,Cluster_2
CELL_0111,GENE_0470,2,S06,Cluster_2
CELL_0111,GENE_0422,10,S06,Cluster_2
CELL_0111,GENE_0110,1,S06,Cluster_2
CELL_0111,GENE_0469,3,S06,Cluster_2
CELL_0111,GENE_0017,5,S06,Cluster_2
CELL_0111,GENE_0407,3,S06,Cluster_2
CELL_0111,GENE_0292,3,S06,Cluster_2
CELL_0111,GENE_0020,11,S06,Cluster_2
CELL_0111,GENE_0283,5,S06,Cluster_2
CELL_0111,GENE_0158,3,S06,Cluster_2
CELL_0111,GENE_0101,20,S06,Cluster_2
CELL_0111,GENE_0241,5,S06,Cluster_2
CELL_0111,GENE_0287,4,S06,Cluster_2
CELL_0111,GENE_0103,38,S06,Cluster_2
CELL_0111,GENE_0329,16,S06,Cluster_2
CELL_0111,GENE_0032,1,S06,Cluster_2
CELL_0111,GENE_0392,6,S06,Cluster_2
CELL_0111,GENE_0124,2,S06,Cluster_2
CELL_0111,GENE_0487,9,S06,Cluster_2
CELL_0111,GENE_0002,7,S06,Cluster_2
CELL_0111,GENE_0281,2,S06,Cluster_2
CELL_0111,GENE_0231,6,S06,Cluster_2
CELL_0111,GENE_0047,1,S06,Cluster_2
CELL_0111,GENE_0193,17,S06,Cluster_2
CELL_0111,GENE_0148,3,S06,Cluster_2
CELL_0111,GENE_0293,27,S06,Cluster_2
CELL_0111,GENE_0204,13,S06,Cluster_2
CELL_0111,GENE_0267,1,S06,Cluster_2
CELL_0111,GENE_0146,16,S06,Cluster_2
CELL_0111,GENE_0119,3,S06,Cluster_2
CELL_0111,GENE_0092,8,S06,Cluster_2
CELL_0111,GENE_0449,3,S06,Cluster_2
CELL_0112,GENE_0059,10,S07,Cluster_5
CELL_0112,GENE_0374,10,S07,Cluster_5
CELL_0112,GENE_0357,8,S07,Cluster_5
CELL_0112,GENE_0110,4,S07,Cluster_5
CELL_0112,GENE_0378,4,S07,Cluster_5
CELL_0112,GENE_0307,3,S07,Cluster_5
CELL_0112,GENE_0086,15,S07,Cluster_5
CELL_0112,GENE_0111,8,S07,Cluster_5
CELL_0112,GENE_0079,2,S07,Cluster_5
CELL_0112,GENE_0332,5,S07,Cluster_5
CELL_0112,GENE_0469,4,S07,Cluster_5
CELL_0112,GENE_0191,12,S07,Cluster_5
CELL_0112,GENE_0348,1,S07,Cluster_5
CELL_0112,GENE_0287,14,S07,Cluster_5
CELL_0112,GENE_0275,4,S07,Cluster_5
CELL_0112,GENE_0044,21,S07,Cluster_5
CELL_0112,GENE_0155,7,S07,Cluster_5
CELL_0112,GENE_0176,8,S07,Cluster_5
CELL_0112,GENE_0032,16,S07,Cluster_5
CELL_0112,GENE_0004,8,S07,Cluster_5
CELL_0112,GENE_0414,8,S07,Cluster_5
CELL_0112,GENE_0216,23,S07,Cluster_5
CELL_0112,GENE_0352,2,S07,Cluster_5
CELL_0112,GENE_0090,6,S07,Cluster_5
CELL_0112,GENE_0291,6,S07,Cluster_5
CELL_0112,GENE_0380,19,S07,Cluster_5
CELL_0112,GENE_0005,3,S07,Cluster_5
CELL_0112,GENE_0314,6,S07,Cluster_5
CELL_0112,GENE_0103,14,S07,Cluster_5
CELL_0112,GENE_0387,12,S07,Cluster_5
CELL_0112,GENE_0135,8,S07,Cluster_5
CELL_0112,GENE_0148,7,S07,Cluster_5
CELL_0112,GENE_0214,5,S07,Cluster_5
CELL_0112,GENE_0255,5,S07,Cluster_5
CELL_0112,GENE_0338,7,S07,Cluster_5
CELL_0112,GENE_0440,5,S07,Cluster_5
CELL_0112,GENE_0448,2,S07,Cluster_5
CELL_0112,GENE_0029,12,S07,Cluster_5
CELL_0112,GENE_0354,6,S07,Cluster_5
CELL_0112,GENE_0454,15,S07,Cluster_5
CELL_0113,GENE_0096,1,S13,Cluster_1
CELL_0113,GENE_0354,1,S13,Cluster_1
CELL_0113,GENE_0312,6,S13,Cluster_1
CELL_0113,GENE_0176,3,S13,Cluster_1
CELL_0113,GENE_0029,8,S13,Cluster_1
CELL_0113,GENE_0269,5,S13,Cluster_1
CELL_0113,GENE_0457,3,S13,Cluster_1
CELL_0113,GENE_0336,5,S13,Cluster_1
CELL_0113,GENE_0013,1,S13,Cluster_1
CELL_0113,GENE_0063,10,S13,Cluster_1
CELL_0113,GENE_0290,2,S13,Cluster_1
CELL_0113,GENE_0122,5,S13,Cluster_1
CELL_0113,GENE_0406,5,S13,Cluster_1
CELL_0113,GENE_0135,22,S13,Cluster_1
CELL_0113,GENE_0111,4,S13,Cluster_1
CELL_0113,GENE_0087,11,S13,Cluster_1
CELL_0113,GENE_0080,1,S13,Cluster_1
CELL_0113,GENE_0098,4,S13,Cluster_1
CELL_0113,GENE_0210,1,S13,Cluster_1
CELL_0113,GENE_0058,10,S13,Cluster_1
CELL_0113,GENE_0352,9,S13,Cluster_1
CELL_0113,GENE_0446,8,S13,Cluster_1
CELL_0113,GENE_0444,10,S13,Cluster_1
CELL_0113,GENE_0227,9,S13,Cluster_1
CELL_0113,GENE_0116,3,S13,Cluster_1
CELL_0113,GENE_0426,5,S13,Cluster_1
CELL_0113,GENE_0140,4,S13,Cluster_1
CELL_0113,GENE_0162,12,S13,Cluster_1
CELL_0113,GENE_0389,1,S13,Cluster_1
CELL_0113,GENE_0374,5,S13,Cluster_1
CELL_0113,GENE_0410,3,S13,Cluster_1
CELL_0113,GENE_0439,3,S13,Cluster_1
CELL_0113,GENE_0293,1,S13,Cluster_1
CELL_0113,GENE_0090,15,S13,Cluster_1
CELL_0113,GENE_0357,13,S13,Cluster_1
CELL_0113,GENE_0020,3,S13,Cluster_1
CELL_0113,GENE_0059,3,S13,Cluster_1
CELL_0114,GENE_0480,17,S12,Cluster_6
CELL_0114,GENE_0223,11,S12,Cluster_6
CELL_0114,GENE_0357,41,S12,Cluster_6
CELL_0114,GENE_0160,42,S12,Cluster_6
CELL_0114,GENE_0188,9,S12,Cluster_6
CELL_0114,GENE_0261,4,S12,Cluster_6
CELL_0114,GENE_0413,5,S12,Cluster_6
CELL_0114,GENE_0250,5,S12,Cluster_6
CELL_0114,GENE_0361,2,S12,Cluster_6
CELL_0114,GENE_0354,10,S12,Cluster_6
CELL_0114,GENE_0175,69,S12,Cluster_6
CELL_0114,GENE_0061,3,S12,Cluster_6
CELL_0114,GENE_0329,4,S12,Cluster_6
CELL_0114,GENE_0021,5,S12,Cluster_6
CELL_0114,GENE_0038,4,S12,Cluster_6
CELL_0114,GENE_0267,6,S12,Cluster_6
CELL_0114,GENE_0002,7,S12,Cluster_6
CELL_0114,GENE_0216,25,S12,Cluster_6
CELL_0114,GENE_0212,5,S12,Cluster_6
CELL_0114,GENE_0388,16,S12,Cluster_6
CELL_0114,GENE_0164,1,S12,Cluster_6
CELL_0114,GENE_0091,80,S12,Cluster_6
CELL_0114,GENE_0410,1,S12,Cluster_6
CELL_0114,GENE_0494,1,S12,Cluster_6
CELL_0114,GENE_0237,3,S12,Cluster_6
CELL_0114,GENE_0009,9,S12,Cluster_6
CELL_0114,GENE_0210,40,S12,Cluster_6
CELL_0114,GENE_0110,1,S12,Cluster_6
CELL_0114,GENE_0161,1,S12,Cluster_6
CELL_0114,GENE_0290,11,S12,Cluster_6
CELL_0114,GENE_0258,34,S12,Cluster_6
CELL_0114,GENE_0421,14,S12,Cluster_6
CELL_0114,GENE_0375,25,S12,Cluster_6
CELL_0114,GENE_0420,23,S12,Cluster_6
CELL_0114,GENE_0042,1,S12,Cluster_6
CELL_0114,GENE_0086,12,S12,Cluster_6
CELL_0114,GENE_0387,23,S12,Cluster_6
CELL_0114,GENE_0158,10,S12,Cluster_6
CELL_0114,GENE_0379,2,S12,Cluster_6
CELL_0114,GENE_0457,3,S12,Cluster_6
CELL_0115,GENE_0087,7,S10,Cluster_2
CELL_0115,GENE_0124,7,S10,Cluster_2
CELL_0115,GENE_0008,6,S10,Cluster_2
CELL_0115,GENE_0063,5,S10,Cluster_2
CELL_0115,GENE_0307,13,S10,Cluster_2
CELL_0115,GENE_0314,7,S10,Cluster_2
CELL_0115,GENE_0166,3,S10,Cluster_2
CELL_0115,GENE_0161,3,S10,Cluster_2
CELL_0115,GENE_0444,60,S10,Cluster_2
CELL_0115,GENE_0387,6,S10,Cluster_2
CELL_0115,GENE_0357,3,S10,Cluster_2
CELL_0115,GENE_0075,22,S10,Cluster_2
CELL_0115,GENE_0475,9,S10,Cluster_2
CELL_0115,GENE_0236,10,S10,Cluster_2
CELL_0115,GENE_0061,6,S10,Cluster_2
CELL_0115,GENE_0426,11,S10,Cluster_2
CELL_0115,GENE_0088,13,S10,Cluster_2
CELL_0115,GENE_0237,10,S10,Cluster_2
CELL_0115,GENE_0080,6,S10,Cluster_2
CELL_0115,GENE_0098,3,S10,Cluster_2
CELL_0115,GENE_0256,5,S10,Cluster_2
CELL_0115,GENE_0291,6,S10,Cluster_2
CELL_0115,GENE_0035,12,S10,Cluster_2
CELL_0115,GENE_0359,11,S10,Cluster_2
CELL_0115,GENE_0028,23,S10,Cluster_2
CELL_0115,GENE_0286,2,S10,Cluster_2
CELL_0115,GENE_0192,11,S10,Cluster_2
CELL_0115,GENE_0009,10,S10,Cluster_2
CELL_0115,GENE_0158,11,S10,Cluster_2
CELL_0115,GENE_0428,19,S10,Cluster_2
CELL_0115,GENE_0051,4,S10,Cluster_2
CELL_0115,GENE_0274,45,S10,Cluster_2
CELL_0115,GENE_0097,2,S10,Cluster_2
CELL_0115,GENE_0435,9,S10,Cluster_2
CELL_0115,GENE_0378,3,S10,Cluster_2
CELL_0115,GENE_0391,2,S10,Cluster_2
CELL_0115,GENE_0323,1,S10,Cluster_2
CELL_0115,GENE_0073,4,S10,Cluster_2
CELL_0115,GENE_0293,6,S10,Cluster_2
CELL_0115,GENE_0160,3,S10,Cluster_2
CELL_0116,GENE_0148,10,S22,Cluster_4
CELL_0116,GENE_0086,6,S22,Cluster_4
CELL_0116,GENE_0267,8,S22,Cluster_4
